workerid,trial_type,modifier2,noun,modifier1,stimulus,train,modifier,response
23,num,NA,cars,two,two cars,False,NA,cars two
23,num_det,these,trays,five,these five trays,False,NA,trays five these
23,num,NA,spatulas,two,two spatulas,False,NA,spatulas two
23,num_det,these,pillows,seven,these seven pillows,False,NA,pillows seven these
23,num_det,those,shovels,seven,those seven shovels,False,NA,shovels seven those
23,num_det,this,hat,one,this one hat,False,NA,hat one this
23,det,NA,trays,these,these trays,False,NA,trays these
23,num,NA,bananas,five,five bananas,False,NA,bananas five
23,num_det,these,leaves,nine,these nine leaves,False,NA,leaves nine these
23,num_det,these,spatulas,five,these five spatulas,False,NA,these five spatulas
23,num_det,these,bowls,eight,these eight bowls,False,NA,bowls eight these
23,num,NA,shoes,six,six shoes,False,NA,shoes six
23,num_det,these,darts,six,these six darts,False,NA,darts six these
23,det,NA,boxes,these,these boxes,False,NA,boxes these
23,num_det,those,keys,two,those two keys,False,NA,keys two those
23,num_det,those,cars,four,those four cars,False,NA,cars four those
23,num,NA,lamps,five,five lamps,False,NA,lamps five
23,num_det,those,bananas,six,those six bananas,False,NA,bananas six those
23,num_det,those,pigs,ten,those ten pigs,False,NA,pigs ten those
23,det,NA,horses,these,these horses,False,NA,horses these
23,num_det,that,shoe,one,that one shoe,False,NA,shoe one that
23,num_det,those,boxes,two,those two boxes,False,NA,boxes two those
23,det,NA,cows,these,these cows,False,NA,cows these
23,num_det,these,ducks,four,these four ducks,False,NA,ducks four these
23,num_det,these,scarfs,five,these five scarfs,False,NA,scarfs five these
23,num_det,those,pitchers,five,those five pitchers,False,NA,pitchers five those
23,num,NA,darts,eight,eight darts,False,NA,darts eight
23,num,NA,pineapple,one,one pineapple,False,NA,pineapple one
23,num_det,those,handbags,seven,those seven handbags,False,NA,handbags seven those
23,det,NA,bananas,these,these bananas,False,NA,bananas these
23,num_det,these,couches,three,these three couches,False,NA,couches three these
23,det,NA,dart,this,this dart,False,NA,dart this
23,num_det,those,vases,three,those three vases,False,NA,vases three those
23,num_det,those,suitcases,two,those two suitcases,False,NA,suitcases two those
23,num,NA,cows,six,six cows,False,NA,cows six
23,num_det,these,cherries,nine,these nine cherries,False,NA,cherries nine these
23,det,NA,shirt,that,that shirt,False,NA,shirt that
23,num_det,those,ribbons,six,those six ribbons,False,NA,ribbons six those
23,num_det,these,lamps,three,these three lamps,False,NA,lamps three these
24,num,NA,shovels,NA,nine shovels,NA,nine,shovels nine
24,det,NA,cherries,NA,these cherries,NA,these,cherries these
24,det,NA,dart,NA,that dart,NA,that,dart that
24,det,NA,suitcase,NA,this suitcase,NA,this,this suitcase
24,num,NA,trays,NA,four trays,NA,four,trays four
24,num,NA,couches,NA,six couches,NA,six,couches six
24,num,NA,scarfs,NA,three scarfs,NA,three,three scarfs
24,num,NA,spatulas,NA,four spatulas,NA,four,four spatulas
24,num,NA,shoes,NA,five shoes,NA,five,shoes five
24,det,NA,cow,NA,that cow,NA,that,cow that
24,det,NA,shoe,NA,that shoe,NA,that,that shoe
24,num,NA,pillows,NA,three pillows,NA,three,pillows three
24,num,NA,pineapples,NA,seven pineapples,NA,seven,pineapples seven
24,det,NA,shirts,NA,those shirts,NA,those,those shirts
24,num,NA,ribbon,NA,one ribbon,NA,one,ribbon one
24,det,NA,pitchers,NA,those pitchers,NA,those,pitchers those
24,num,NA,box,NA,one box,NA,one,box one
24,det,NA,chairs,NA,those chairs,NA,those,chairs those
24,det,NA,car,NA,that car,NA,that,car that
24,det,NA,boxes,NA,these boxes,NA,these,these boxes
24,det,NA,ribbons,NA,those ribbons,NA,those,those ribbons
24,det,NA,hat,NA,this hat,NA,this,this hat
24,num,NA,cherries,NA,eight cherries,NA,eight,cherries eight
24,det,NA,bowl,NA,this bowl,NA,this,bowl this
24,num,NA,banana,NA,one banana,NA,one,banana one
24,num,NA,suitcases,NA,three suitcases,NA,three,suitcases three
24,det,NA,vase,NA,that vase,NA,that,that vase
24,num,NA,pigs,NA,ten pigs,NA,ten,ten pigs
24,det,NA,duck,NA,this duck,NA,this,duck this
24,num,NA,duck,NA,one duck,NA,one,duck one
24,det,NA,shoes,those,those shoes,False,NA,shoes those
24,det,NA,horse,that,that horse,False,NA,horse that
24,num,NA,bananas,nine,nine bananas,False,NA,bananas nine
24,num_det,these,cherries,five,these five cherries,False,NA,cherries these five
24,det,NA,ducks,those,those ducks,False,NA,ducks those
24,num_det,these,handbags,five,these five handbags,False,NA,handbags these five
24,num,NA,scarfs,two,two scarfs,False,NA,two scarfs
24,num_det,those,shirts,two,those two shirts,False,NA,shirts two those
24,num_det,those,cows,six,those six cows,False,NA,those six cows
24,det,NA,lamps,those,those lamps,False,NA,those lamps
24,num_det,these,shovels,four,these four shovels,False,NA,these four shovels
24,num_det,these,ducks,three,these three ducks,False,NA,ducks three these
24,det,NA,scarf,that,that scarf,False,NA,scarf that
24,num_det,these,pillows,two,these two pillows,False,NA,pillows these two
24,num_det,those,bowls,seven,those seven bowls,False,NA,bowls those seven
24,num_det,this,car,one,this one car,False,NA,one this car
24,num_det,those,couches,eight,those eight couches,False,NA,those eight couches
24,num_det,these,darts,three,these three darts,False,NA,darts these three
24,det,NA,darts,these,these darts,False,NA,these darts
24,num_det,these,pitchers,two,these two pitchers,False,NA,pitchers two these
24,num_det,this,lamp,one,this one lamp,False,NA,lamp this one
24,num,NA,boxes,three,three boxes,False,NA,three boxes
24,num,NA,bowls,three,three bowls,False,NA,bowls three
24,num_det,these,horses,six,these six horses,False,NA,these six horses
24,num_det,these,keys,two,these two keys,False,NA,two these keys
24,det,NA,hats,these,these hats,False,NA,these hats
24,num_det,these,pears,six,these six pears,False,NA,these six pears
24,num_det,those,hats,six,those six hats,False,NA,hats six those
24,num_det,those,chairs,six,those six chairs,False,NA,six those chairs
24,num_det,these,suitcases,two,these two suitcases,False,NA,two these suitcases
24,num,NA,trays,seven,seven trays,False,NA,seven trays
24,num,NA,shoes,three,three shoes,False,NA,three shoes
24,num,NA,cars,eight,eight cars,False,NA,cars eight
24,num_det,those,spatulas,eight,those eight spatulas,False,NA,eight those spatulas
24,det,NA,shovel,this,this shovel,False,NA,this shovel
24,num_det,these,scarfs,seven,these seven scarfs,False,NA,seven these scarfs
24,num_det,these,boxes,six,these six boxes,False,NA,boxes six these
24,num_det,these,pigs,two,these two pigs,False,NA,pigs two these
24,num_det,these,ribbons,five,these five ribbons,False,NA,ribbons these five
24,num,NA,leaves,four,four leaves,False,NA,leaves four
24,num,NA,pineapples,four,four pineapples,False,NA,pineapples four
24,num_det,these,vases,three,these three vases,False,NA,three these vases
24,det,NA,bananas,those,those bananas,False,NA,bananas those
24,num,NA,darts,six,six darts,False,NA,six darts
24,num_det,that,leaf,one,that one leaf,False,NA,leaf that one
24,num_det,those,shoes,two,those two shoes,False,NA,shoes those two
24,num_det,those,trays,seven,those seven trays,False,NA,trays seven those
24,det,NA,vases,those,those vases,False,NA,vases those
24,num_det,those,bananas,two,those two bananas,False,NA,bananas two those
24,num_det,those,pineapples,two,those two pineapples,False,NA,those two pineapples
25,num,NA,suitcases,NA,six suitcases,NA,six,suitcases six
25,det,NA,keys,NA,these keys,NA,these,keys these
25,num,NA,bananas,NA,three bananas,NA,three,bananas three
25,det,NA,shirt,NA,this shirt,NA,this,shirt this
25,num,NA,shovels,NA,two shovels,NA,two,shovels two
25,det,NA,hats,NA,those hats,NA,those,hats those
25,det,NA,pitchers,NA,these pitchers,NA,these,pitchers these
25,num,NA,hats,NA,three hats,NA,three,hats three
25,num,NA,scarfs,NA,three scarfs,NA,three,scarfs three
25,num,NA,shirts,NA,three shirts,NA,three,shirts three
25,num,NA,keys,NA,nine keys,NA,nine,keys nine
25,det,NA,banana,NA,this banana,NA,this,banana this
25,det,NA,ribbon,NA,this ribbon,NA,this,ribbon this
25,num,NA,handbags,NA,four handbags,NA,four,handbags four
25,num,NA,vases,NA,six vases,NA,six,vases six
25,det,NA,shoes,NA,these shoes,NA,these,shoes these
25,num,NA,pillows,NA,nine pillows,NA,nine,pillows nine
25,det,NA,vase,NA,that vase,NA,that,vase that
25,det,NA,cows,NA,these cows,NA,these,cows these
25,num,NA,cherries,NA,eight cherries,NA,eight,cherries eight
25,det,NA,bowls,NA,those bowls,NA,those,bowls those
25,num,NA,pitchers,NA,five pitchers,NA,five,pitchers five
25,det,NA,spatulas,NA,those spatulas,NA,those,spatulas those
25,det,NA,lamp,NA,this lamp,NA,this,lamp this
25,num,NA,pineapples,NA,nine pineapples,NA,nine,pineapples nine
25,num,NA,bowls,NA,seven bowls,NA,seven,bowls seven
25,det,NA,scarf,NA,this scarf,NA,this,scarf this
25,num,NA,shoe,NA,one shoe,NA,one,shoe one
25,det,NA,ducks,NA,those ducks,NA,those,ducks those
25,det,NA,cherries,NA,those cherries,NA,those,cherries those
25,num_det,these,bananas,seven,these seven bananas,False,NA,bananas seven these
25,num_det,these,pineapples,nine,these nine pineapples,False,NA,pineapples nine these
25,num_det,these,ducks,ten,these ten ducks,False,NA,ducks ten these
25,num_det,these,bowls,two,these two bowls,False,NA,bowls two these
25,det,NA,lamps,those,those lamps,False,NA,lamps those
25,num_det,that,pitcher,one,that one pitcher,False,NA,pitcher one that
25,num_det,those,pigs,three,those three pigs,False,NA,pigs three those
25,num_det,that,pillow,one,that one pillow,False,NA,pillow one that
25,num_det,this,shoe,one,this one shoe,False,NA,shoe one this
25,num,NA,ducks,eight,eight ducks,False,NA,ducks eight
25,num_det,those,boxes,two,those two boxes,False,NA,boxes two those
25,num_det,those,scarfs,eight,those eight scarfs,False,NA,scarfs eight those
25,num_det,these,keys,six,these six keys,False,NA,keys six these
25,num_det,these,chairs,three,these three chairs,False,NA,chairs three these
25,num_det,those,horses,two,those two horses,False,NA,horses two those
25,num,NA,bowls,six,six bowls,False,NA,bowls six
25,num,NA,shoes,three,three shoes,False,NA,shoes three
25,num,NA,pitchers,eight,eight pitchers,False,NA,pitchers eight
25,det,NA,cherry,that,that cherry,False,NA,cherry that
25,num_det,those,suitcases,nine,those nine suitcases,False,NA,suitcases nine those
25,det,NA,shovels,these,these shovels,False,NA,shovels these
25,num,NA,ribbons,seven,seven ribbons,False,NA,ribbons seven
25,num_det,those,handbags,eight,those eight handbags,False,NA,handbags eight those
25,num,NA,cars,seven,seven cars,False,NA,cars seven
25,num_det,those,spatulas,eight,those eight spatulas,False,NA,spatulas eight those
25,num_det,these,cows,three,these three cows,False,NA,cows three these
25,num_det,those,cars,ten,those ten cars,False,NA,cars ten those
25,num_det,this,lamp,one,this one lamp,False,NA,lamp one this
25,num_det,those,shirts,nine,those nine shirts,False,NA,shirts nine those
25,det,NA,bowls,those,those bowls,False,NA,bowls those
25,num_det,these,couches,eight,these eight couches,False,NA,couches eight these
25,num_det,these,pears,two,these two pears,False,NA,pears two these
25,det,NA,chairs,those,those chairs,False,NA,chairs those
25,num_det,these,ribbons,ten,these ten ribbons,False,NA,ribbons ten these
25,det,NA,pitcher,this,this pitcher,False,NA,pitcher this
25,num_det,these,vases,seven,these seven vases,False,NA,vases seven these
25,num_det,those,darts,four,those four darts,False,NA,darts four those
25,det,NA,handbag,this,this handbag,False,NA,handbag this
25,det,NA,pears,these,these pears,False,NA,pears these
25,num_det,those,hats,ten,those ten hats,False,NA,hats ten those
25,det,NA,spatula,this,this spatula,False,NA,spatula this
25,num_det,those,shovels,ten,those ten shovels,False,NA,those ten shovels
25,num,NA,suitcases,ten,ten suitcases,False,NA,ten suitcases
25,num,NA,leaves,nine,nine leaves,False,NA,leaves nine
25,num_det,that,tray,one,that one tray,False,NA,tray one that
25,num_det,these,cherries,nine,these nine cherries,False,NA,these nine cherries
25,num,NA,handbags,two,two handbags,False,NA,handbags two
25,num_det,those,leaves,eight,those eight leaves,False,NA,leaves eight those
25,det,NA,pillows,these,these pillows,False,NA,pillows these
25,num,NA,horses,three,three horses,False,NA,horses three
26,num,NA,ducks,NA,five ducks,NA,five,ducks five
26,det,NA,pineapples,NA,these pineapples,NA,these,pineapples these
26,num,NA,leaves,NA,nine leaves,NA,nine,leaves nine
26,det,NA,shoe,NA,this shoe,NA,this,shoe this
26,num,NA,horses,NA,nine horses,NA,nine,horses nine
26,det,NA,cow,NA,that cow,NA,that,cow that
26,num,NA,cherries,NA,eight cherries,NA,eight,cherries eight
26,det,NA,car,NA,this car,NA,this,car this
26,det,NA,vase,NA,that vase,NA,that,vase that
26,num,NA,cars,NA,ten cars,NA,ten,cars ten
26,num,NA,bananas,NA,three bananas,NA,three,bananas three
26,num,NA,boxes,NA,nine boxes,NA,nine,boxes nine
26,det,NA,bananas,NA,those bananas,NA,those,bananas those
26,det,NA,pitcher,NA,that pitcher,NA,that,pitcher that
26,num,NA,lamps,NA,eight lamps,NA,eight,lamps eight
26,det,NA,key,NA,this key,NA,this,key this
26,num,NA,spatulas,NA,ten spatulas,NA,ten,spatulas ten
26,num,NA,ribbons,NA,six ribbons,NA,six,ribbons six
26,det,NA,cherry,NA,this cherry,NA,this,cherry this
26,det,NA,pear,NA,that pear,NA,that,pear that
26,num,NA,shoes,NA,six shoes,NA,six,shoes six
26,num,NA,cow,NA,one cow,NA,one,cow one
26,num,NA,pigs,NA,six pigs,NA,six,pigs six
26,det,NA,bowls,NA,those bowls,NA,those,bowls those
26,det,NA,boxes,NA,these boxes,NA,these,boxes these
26,det,NA,duck,NA,this duck,NA,this,duck this
26,det,NA,handbags,NA,these handbags,NA,these,handbags these
26,num,NA,pineapples,NA,two pineapples,NA,two,pineapples two
26,det,NA,hat,NA,that hat,NA,that,hat that
26,num,NA,pears,NA,nine pears,NA,nine,pears nine
26,num_det,these,spatulas,three,these three spatulas,False,NA,spatulas these three
26,det,NA,pineapples,these,these pineapples,False,NA,pineapples these
26,det,NA,tray,that,that tray,False,NA,tray that
26,det,NA,lamp,this,this lamp,False,NA,lamp this
26,num_det,these,hats,four,these four hats,False,NA,hats these four
26,det,NA,shovel,that,that shovel,False,NA,shovel that
26,num_det,those,pillows,eight,those eight pillows,False,NA,pillows those eight
26,num_det,those,ducks,seven,those seven ducks,False,NA,ducks those seven
26,num_det,those,vases,nine,those nine vases,False,NA,vases those nine
26,det,NA,pigs,those,those pigs,False,NA,pigs those
26,num_det,these,lamps,seven,these seven lamps,False,NA,lamps these seven
26,num_det,those,bananas,two,those two bananas,False,NA,bananas those two
26,num_det,those,pineapples,two,those two pineapples,False,NA,pineapples those two
26,num_det,those,keys,six,those six keys,False,NA,keys those six
26,num,NA,darts,six,six darts,False,NA,darts six
26,num,NA,trays,three,three trays,False,NA,trays three
26,num_det,those,horses,ten,those ten horses,False,NA,horses those ten
26,num_det,these,leaves,nine,these nine leaves,False,NA,leaves these nine
26,num_det,those,suitcases,five,those five suitcases,False,NA,suitcases those five
26,det,NA,shirt,that,that shirt,False,NA,shirt that
26,num_det,these,couches,seven,these seven couches,False,NA,couches these seven
26,num,NA,ducks,two,two ducks,False,NA,ducks two
26,num_det,these,chairs,two,these two chairs,False,NA,chairs two these
26,num,NA,handbags,seven,seven handbags,False,NA,handbags seven
26,num_det,these,shovels,ten,these ten shovels,False,NA,shovels ten these
26,num_det,this,pear,one,this one pear,False,NA,pear one this
26,det,NA,pears,those,those pears,False,NA,pears those
26,num,NA,vases,six,six vases,False,NA,vases six
26,num_det,those,cows,eight,those eight cows,False,NA,cows eight those
26,num_det,these,boxes,six,these six boxes,False,NA,boxes six these
26,num,NA,cherries,ten,ten cherries,False,NA,cherries ten
26,num,NA,shovels,four,four shovels,False,NA,shovels four
26,num_det,these,shoes,five,these five shoes,False,NA,shoes five these
26,num_det,these,trays,four,these four trays,False,NA,trays four these
26,num_det,that,ribbon,one,that one ribbon,False,NA,ribbon one that
26,num_det,those,scarfs,eight,those eight scarfs,False,NA,scarfs eight those
26,num,NA,shirts,four,four shirts,False,NA,shirts four
26,num_det,these,bowls,nine,these nine bowls,False,NA,bowls nine these
26,det,NA,hat,this,this hat,False,NA,hat this
26,num_det,these,pigs,six,these six pigs,False,NA,pigs six these
26,num_det,these,shirts,four,these four shirts,False,NA,shirts four these
26,num,NA,boxes,five,five boxes,False,NA,boxes five
26,num_det,these,cars,nine,these nine cars,False,NA,cars nine these
26,det,NA,vase,that,that vase,False,NA,vase that
26,num_det,these,pitchers,six,these six pitchers,False,NA,pitchers six these
26,num_det,these,darts,nine,these nine darts,False,NA,darts nine these
26,det,NA,banana,that,that banana,False,NA,banana that
26,num_det,those,handbags,seven,those seven handbags,False,NA,handbags seven those
26,num,NA,ribbons,seven,seven ribbons,False,NA,ribbons seven
26,num_det,that,cherry,one,that one cherry,False,NA,cherry one that
27,det,NA,pillows,NA,those pillows,NA,those,pillows those
27,det,NA,scarfs,NA,those scarfs,NA,those,scarfs those
27,num,NA,scarfs,NA,four scarfs,NA,four,scarfs four
27,det,NA,key,NA,this key,NA,this,key this
27,det,NA,ducks,NA,these ducks,NA,these,ducks these
27,num,NA,shovels,NA,ten shovels,NA,ten,shovels ten
27,num,NA,keys,NA,nine keys,NA,nine,keys nine
27,det,NA,couches,NA,those couches,NA,those,couches those
27,det,NA,car,NA,this car,NA,this,car this
27,det,NA,shoes,NA,those shoes,NA,those,shoes those
27,num,NA,couches,NA,ten couches,NA,ten,couches ten
27,num,NA,suitcases,NA,four suitcases,NA,four,suitcases four
27,num,NA,chairs,NA,ten chairs,NA,ten,chairs ten
27,det,NA,hats,NA,those hats,NA,those,hats those
27,num,NA,trays,NA,six trays,NA,six,trays six
27,num,NA,shoes,NA,nine shoes,NA,nine,shoes nine
27,det,NA,vase,NA,this vase,NA,this,vase this
27,num,NA,boxes,NA,six boxes,NA,six,boxes six
27,num,NA,spatulas,NA,three spatulas,NA,three,spatulas three
27,num,NA,horses,NA,seven horses,NA,seven,horses seven
27,det,NA,pears,NA,these pears,NA,these,pears these
27,det,NA,spatulas,NA,these spatulas,NA,these,spatulas these
27,num,NA,ribbon,NA,one ribbon,NA,one,ribbon one
27,num,NA,cows,NA,five cows,NA,five,cows five
27,det,NA,dart,NA,this dart,NA,this,dart this
27,num,NA,pigs,NA,three pigs,NA,three,pigs three
27,det,NA,pigs,NA,these pigs,NA,these,pigs these
27,det,NA,box,NA,this box,NA,this,box this
27,num,NA,pillows,NA,seven pillows,NA,seven,pillows seven
27,det,NA,suitcases,NA,those suitcases,NA,those,suitcases those
27,num_det,those,pitchers,six,those six pitchers,False,NA,pitchers those six
27,det,NA,scarfs,these,these scarfs,False,NA,scarfs these
27,det,NA,horse,this,this horse,False,NA,horse this
27,num_det,these,pigs,seven,these seven pigs,False,NA,pigs these seven
27,det,NA,dart,that,that dart,False,NA,dart that
27,det,NA,couch,this,this couch,False,NA,couch this
27,num_det,these,spatulas,ten,these ten spatulas,False,NA,spatulas these ten
27,det,NA,car,that,that car,False,NA,car that
27,num_det,these,pillows,three,these three pillows,False,NA,pillows these three
27,det,NA,spatulas,those,those spatulas,False,NA,spatulas those
27,num_det,those,keys,four,those four keys,False,NA,keys those four
27,num_det,these,vases,two,these two vases,False,NA,vases these two
27,num,NA,leaf,one,one leaf,False,NA,leaf one
27,det,NA,keys,those,those keys,False,NA,keys those
27,num,NA,pear,one,one pear,False,NA,pear one
27,num_det,these,darts,three,these three darts,False,NA,darts these three
27,num_det,these,shovels,nine,these nine shovels,False,NA,shovels these nine
27,num,NA,pigs,four,four pigs,False,NA,pigs four
27,num_det,those,hats,two,those two hats,False,NA,hats those two
27,num_det,those,horses,nine,those nine horses,False,NA,horses those nine
27,num_det,those,cows,four,those four cows,False,NA,cows those four
27,num,NA,shirts,ten,ten shirts,False,NA,shirts ten
27,num,NA,shovels,six,six shovels,False,NA,shovels six
27,num_det,these,cherries,five,these five cherries,False,NA,cherries these five
27,det,NA,bowl,that,that bowl,False,NA,bowl that
27,num,NA,handbags,seven,seven handbags,False,NA,handbags seven
27,num_det,those,pears,three,those three pears,False,NA,pears those three
27,num_det,those,bananas,eight,those eight bananas,False,NA,bananas those eight
27,num,NA,cars,four,four cars,False,NA,cars four
27,num_det,these,leaves,eight,these eight leaves,False,NA,leaves these eight
27,num_det,these,couches,two,these two couches,False,NA,couches these two
27,num_det,these,lamps,seven,these seven lamps,False,NA,lamps these seven
27,num_det,these,boxes,four,these four boxes,False,NA,boxes these four
27,num_det,these,shoes,seven,these seven shoes,False,NA,shoes these seven
27,det,NA,pitchers,those,those pitchers,False,NA,pitchers those
27,num_det,these,suitcases,six,these six suitcases,False,NA,suitcases these six
27,num_det,those,scarfs,seven,those seven scarfs,False,NA,scarfs those seven
27,num_det,those,ribbons,two,those two ribbons,False,NA,ribbons those two
27,num,NA,box,one,one box,False,NA,box one
27,num_det,those,trays,eight,those eight trays,False,NA,trays those eight
27,num_det,these,pineapples,three,these three pineapples,False,NA,pineapples these three
27,num,NA,couches,three,three couches,False,NA,couches three
27,num,NA,suitcases,eight,eight suitcases,False,NA,suitcases eight
27,num_det,these,bowls,four,these four bowls,False,NA,bowls these four
27,num_det,this,handbag,one,this one handbag,False,NA,handbag this one
27,det,NA,suitcase,that,that suitcase,False,NA,suitcase that
27,num_det,those,cars,four,those four cars,False,NA,cars those four
27,num_det,these,shirts,two,these two shirts,False,NA,shirts these two
27,num_det,those,ducks,nine,those nine ducks,False,NA,ducks those nine
27,num_det,these,chairs,eight,these eight chairs,False,NA,chairs these eight
28,det,NA,cherries,NA,these cherries,NA,these,cherries these
28,num,NA,pineapples,NA,six pineapples,NA,six,pineapples six
28,num,NA,pears,NA,five pears,NA,five,pears five
28,num,NA,scarfs,NA,five scarfs,NA,five,scarfs five
28,det,NA,pillows,NA,those pillows,NA,those,pillows those
28,det,NA,ducks,NA,those ducks,NA,those,ducks those
28,num,NA,handbag,NA,one handbag,NA,one,handbag one
28,num,NA,ducks,NA,nine ducks,NA,nine,ducks nine
28,num,NA,cows,NA,six cows,NA,six,cows six
28,det,NA,handbags,NA,these handbags,NA,these,handbags these
28,det,NA,horse,NA,that horse,NA,that,horse that
28,det,NA,cows,NA,those cows,NA,those,cows those
28,num,NA,boxes,NA,eight boxes,NA,eight,boxes eight
28,det,NA,leaf,NA,this leaf,NA,this,leaf this
28,det,NA,banana,NA,that banana,NA,that,banana that
28,det,NA,couches,NA,these couches,NA,these,couches these
28,num,NA,shirt,NA,one shirt,NA,one,shirt one
28,num,NA,pillows,NA,four pillows,NA,four,pillows four
28,num,NA,vases,NA,eight vases,NA,eight,vases eight
28,num,NA,pigs,NA,five pigs,NA,five,pigs five
28,num,NA,bananas,NA,eight bananas,NA,eight,bananas eight
28,det,NA,ribbon,NA,this ribbon,NA,this,ribbon this
28,det,NA,bowl,NA,this bowl,NA,this,bowl this
28,det,NA,pigs,NA,these pigs,NA,these,pigs these
28,num,NA,bowls,NA,seven bowls,NA,seven,bowls seven
28,num,NA,leaves,NA,eight leaves,NA,eight,leaves eight
28,det,NA,pineapples,NA,these pineapples,NA,these,pineapples these
28,det,NA,suitcase,NA,that suitcase,NA,that,suitcase that
28,det,NA,lamps,NA,those lamps,NA,those,lamps those
28,num,NA,chairs,NA,eight chairs,NA,eight,chairs eight
28,num_det,these,keys,three,these three keys,False,NA,keys three these
28,num_det,these,pigs,seven,these seven pigs,False,NA,pigs seven these
28,det,NA,bananas,these,these bananas,False,NA,bananas these
28,num_det,those,pillows,four,those four pillows,False,NA,pillows four those
28,num_det,that,horse,one,that one horse,False,NA,horse that one
28,num_det,these,trays,five,these five trays,False,NA,trays five these
28,num_det,that,duck,one,that one duck,False,NA,duck that one
28,num_det,that,pitcher,one,that one pitcher,False,NA,pitcher that one
28,num,NA,hats,two,two hats,False,NA,hats two
28,num_det,those,couches,three,those three couches,False,NA,couches three those
28,num,NA,car,one,one car,False,NA,car one
28,num,NA,keys,ten,ten keys,False,NA,keys ten
28,num_det,those,shirts,six,those six shirts,False,NA,shirts those six
28,num_det,those,shoes,six,those six shoes,False,NA,shoes those six
28,num_det,these,leaves,nine,these nine leaves,False,NA,leaves these nine
28,num,NA,horses,two,two horses,False,NA,horses two
28,num,NA,shirts,eight,eight shirts,False,NA,shirts eight
28,num,NA,cows,three,three cows,False,NA,cows three
28,num_det,those,boxes,eight,those eight boxes,False,NA,boxes eight those
28,det,NA,cherries,those,those cherries,False,NA,cherries those
28,num_det,these,scarfs,four,these four scarfs,False,NA,scarfs four these
28,num_det,these,cherries,nine,these nine cherries,False,NA,cherries these nine
28,det,NA,shoes,these,these shoes,False,NA,shoes these
28,num_det,these,darts,six,these six darts,False,NA,darts these six
28,num_det,these,bananas,six,these six bananas,False,NA,bananas these six
28,num,NA,pillows,ten,ten pillows,False,NA,pillows ten
28,num_det,those,lamps,two,those two lamps,False,NA,lamps those two
28,det,NA,boxes,those,those boxes,False,NA,boxes those
28,num_det,that,car,one,that one car,False,NA,car that one
28,num_det,those,pears,two,those two pears,False,NA,pears those two
28,num_det,these,shovels,six,these six shovels,False,NA,shovels these six
28,det,NA,horse,that,that horse,False,NA,horse that
28,num,NA,scarfs,six,six scarfs,False,NA,scarfs six
28,num_det,this,vase,one,this one vase,False,NA,vase this one
28,num_det,those,hats,ten,those ten hats,False,NA,hats those ten
28,num_det,those,chairs,seven,those seven chairs,False,NA,chairs those seven
28,num_det,these,cows,seven,these seven cows,False,NA,cows these seven
28,det,NA,pillow,this,this pillow,False,NA,pillow this
28,det,NA,leaf,that,that leaf,False,NA,leaf that
28,num_det,these,spatulas,five,these five spatulas,False,NA,spatulas these five
28,det,NA,pear,this,this pear,False,NA,pear this
28,det,NA,keys,these,these keys,False,NA,keys these
28,num,NA,bowls,four,four bowls,False,NA,bowls four
28,det,NA,spatulas,those,those spatulas,False,NA,spatulas those
28,num,NA,chairs,two,two chairs,False,NA,chairs two
28,num_det,those,pineapples,ten,those ten pineapples,False,NA,pineapples those ten
28,num_det,these,handbags,four,these four handbags,False,NA,handbags these four
28,num_det,those,bowls,five,those five bowls,False,NA,bowls those five
28,num_det,those,ribbons,six,those six ribbons,False,NA,ribbons those six
28,num_det,these,suitcases,eight,these eight suitcases,False,NA,suitcases these eight
29,det,NA,pillow,NA,this pillow,NA,this,pillow this
29,det,NA,keys,NA,these keys,NA,these,keys these
29,num,NA,spatulas,NA,three spatulas,NA,three,spatulas three
29,det,NA,bananas,NA,these bananas,NA,these,bananas these
29,det,NA,scarf,NA,that scarf,NA,that,scarf that
29,num,NA,darts,NA,two darts,NA,two,darts two
29,num,NA,vases,NA,eight vases,NA,eight,vases eight
29,num,NA,trays,NA,two trays,NA,two,two trays
29,num,NA,cars,NA,nine cars,NA,nine,cars nine
29,num,NA,pear,NA,one pear,NA,one,pear one
29,num,NA,bowls,NA,seven bowls,NA,seven,bowls seven
29,det,NA,boxes,NA,those boxes,NA,those,boxes those
29,det,NA,handbags,NA,these handbags,NA,these,handbags these
29,num,NA,pitchers,NA,six pitchers,NA,six,pitchers six
29,det,NA,duck,NA,this duck,NA,this,duck this
29,num,NA,pigs,NA,six pigs,NA,six,pigs six
29,num,NA,shoes,NA,two shoes,NA,two,shoes two
29,det,NA,vase,NA,that vase,NA,that,vase that
29,det,NA,ribbon,NA,that ribbon,NA,that,ribbon that
29,num,NA,hats,NA,nine hats,NA,nine,hats nine
29,num,NA,pillows,NA,five pillows,NA,five,pillows five
29,det,NA,bowl,NA,this bowl,NA,this,bowl this
29,det,NA,lamp,NA,this lamp,NA,this,lamp this
29,num,NA,handbags,NA,seven handbags,NA,seven,handbags seven
29,det,NA,dart,NA,this dart,NA,this,dart this
29,num,NA,scarfs,NA,seven scarfs,NA,seven,scarfs seven
29,det,NA,hat,NA,this hat,NA,this,hat this
29,det,NA,shirts,NA,those shirts,NA,those,shirts those
29,det,NA,tray,NA,this tray,NA,this,tray this
29,num,NA,boxes,NA,two boxes,NA,two,boxes two
29,num_det,these,cows,nine,these nine cows,False,NA,cows nine these
